0.0,2.0,0.076
1.0,4.0,0.086
2.0,4.0,0.108
3.0,6.0,0.112
4.0,6.0,0.12
5.0,2.0,0.126
6.0,6.0,0.134
7.0,4.0,0.137
8.0,4.0,0.159
9.0,5.0,0.204
10.0,11.0,0.272
11.0,8.0,0.37
12.0,12.0,0.471
13.0,11.0,0.72
14.0,17.0,1.094
15.0,14.0,1.683
16.0,14.0,1.936
17.0,13.0,1.985
18.0,15.0,2.355
19.0,17.0,2.382
20.0,17.0,2.5
21.0,19.0,2.701
22.0,15.0,2.376
23.0,19.0,2.388
24.0,18.0,2.451
25.0,17.0,2.405
26.0,21.0,2.538
27.0,15.0,2.401
28.0,20.0,2.556
29.0,15.0,2.62
30.0,24.0,2.651
31.0,22.0,2.615
32.0,20.0,2.672
33.0,22.0,2.547
34.0,18.0,2.561
35.0,19.0,2.937
36.0,21.0,2.934
37.0,20.0,2.926
38.0,17.0,2.92
39.0,17.0,2.839
40.0,20.0,3.044
41.0,18.0,2.902
42.0,18.0,3.026
43.0,23.0,3.254
44.0,17.0,3.159
45.0,20.0,3.388
46.0,20.0,3.317
47.0,21.0,3.355
48.0,23.0,3.558
49.0,22.0,3.293
50.0,21.0,3.246
51.0,19.0,3.236
52.0,21.0,3.68
53.0,20.0,3.35
54.0,22.0,3.451
55.0,23.0,3.813
56.0,21.0,3.771
57.0,19.0,3.726
58.0,25.0,3.72
59.0,22.0,4.01
60.0,23.0,4.31
61.0,23.0,4.197
62.0,24.0,4.047
63.0,22.0,4.154
64.0,23.0,4.525
65.0,25.0,4.801
66.0,23.0,4.901
67.0,23.0,4.877
68.0,25.0,5.136
69.0,24.0,5.193
70.0,28.0,5.774
71.0,26.0,5.299
72.0,28.0,5.569
73.0,26.0,5.512
74.0,30.0,5.525
75.0,32.0,5.868
76.0,25.0,6.169
77.0,28.0,5.66
78.0,27.0,6.0
79.0,31.0,6.177
80.0,29.0,6.317
81.0,30.0,6.459
82.0,27.0,6.245
83.0,27.0,6.563
84.0,27.0,6.104
85.0,30.0,6.217
86.0,32.0,6.318
87.0,33.0,6.52
88.0,31.0,6.621
89.0,30.0,6.807
90.0,30.0,6.548
91.0,33.0,7.001
92.0,34.0,7.253
93.0,32.0,7.609
94.0,38.0,8.054
95.0,36.0,8.301
96.0,37.0,8.2
97.0,35.0,8.883
98.0,38.0,9.112
99.0,34.0,9.395
100.0,36.0,9.482
101.0,37.0,9.746
102.0,34.0,9.525
103.0,37.0,10.52
104.0,38.0,10.599
105.0,38.0,11.065
106.0,39.0,10.528
107.0,39.0,10.793
108.0,37.0,10.157
109.0,38.0,10.983
110.0,41.0,10.748
111.0,37.0,11.34
112.0,37.0,10.418
113.0,38.0,10.326
114.0,41.0,10.682
115.0,39.0,11.074
116.0,40.0,11.452
117.0,42.0,11.376
118.0,40.0,11.549
119.0,42.0,11.591
120.0,38.0,11.37
121.0,37.0,10.421
122.0,46.0,11.016
123.0,49.0,11.265
124.0,38.0,11.169
125.0,42.0,10.923
126.0,39.0,11.485
127.0,39.0,11.748
128.0,39.0,11.132
129.0,37.0,11.777
130.0,40.0,11.625
131.0,40.0,12.601
132.0,40.0,11.625
133.0,41.0,11.869
134.0,39.0,12.266
135.0,39.0,12.821
136.0,44.0,12.9
137.0,41.0,11.923
138.0,44.0,12.354
139.0,42.0,13.106
140.0,45.0,11.996
141.0,45.0,13.686
142.0,38.0,12.845
143.0,40.0,12.805
144.0,40.0,13.066
145.0,42.0,12.656
146.0,40.0,12.64
147.0,38.0,12.049
148.0,47.0,12.949
149.0,42.0,12.171
150.0,40.0,12.988
151.0,40.0,12.952
152.0,39.0,11.888
153.0,43.0,12.87
154.0,42.0,12.668
155.0,41.0,13.091
156.0,45.0,12.219
157.0,40.0,13.346
158.0,44.0,12.508
159.0,42.0,13.017
160.0,40.0,13.41
161.0,38.0,12.729
162.0,41.0,13.765
163.0,46.0,12.81
164.0,42.0,12.745
165.0,43.0,13.379
166.0,40.0,13.337
167.0,40.0,13.143
168.0,40.0,13.6
169.0,44.0,12.885
170.0,43.0,13.034
171.0,42.0,13.548
172.0,41.0,13.18
173.0,44.0,13.5
174.0,40.0,12.771
175.0,45.0,12.373
176.0,40.0,12.854
177.0,40.0,12.602
178.0,43.0,13.07
179.0,39.0,13.794
180.0,40.0,12.592
181.0,39.0,12.669
182.0,44.0,12.991
183.0,42.0,13.313
184.0,39.0,12.763
185.0,41.0,13.473
186.0,38.0,13.669
187.0,43.0,12.816
188.0,40.0,13.159
189.0,38.0,13.239
190.0,41.0,12.942
191.0,42.0,13.908
192.0,40.0,13.258
193.0,40.0,13.872
194.0,46.0,13.09
195.0,45.0,14.188
196.0,41.0,14.321
197.0,40.0,13.064
198.0,42.0,13.025
199.0,42.0,13.491
200.0,41.0,13.62
201.0,40.0,13.73
202.0,45.0,13.58
203.0,41.0,13.436
204.0,41.0,13.06
205.0,39.0,13.105
206.0,40.0,13.571
207.0,41.0,13.194
208.0,45.0,13.354
209.0,42.0,12.726
210.0,40.0,13.342
211.0,49.0,12.874
212.0,47.0,13.804
213.0,39.0,13.03
214.0,40.0,13.33
215.0,44.0,14.134
216.0,39.0,12.986
217.0,48.0,13.886
218.0,40.0,13.077
219.0,37.0,13.269
220.0,45.0,13.301
221.0,41.0,13.022
222.0,43.0,12.395
223.0,41.0,13.448
224.0,37.0,12.625
225.0,43.0,12.903
226.0,42.0,12.324
227.0,44.0,12.983
228.0,38.0,12.322
229.0,41.0,12.707
230.0,41.0,13.234
231.0,39.0,12.749
232.0,41.0,12.911
233.0,38.0,13.25
234.0,46.0,12.426
235.0,41.0,13.057
236.0,41.0,13.207
237.0,43.0,12.749
238.0,40.0,12.988
239.0,40.0,12.664
240.0,42.0,13.548
241.0,44.0,13.801
242.0,44.0,13.566
243.0,46.0,13.152
244.0,46.0,13.749
245.0,43.0,13.177
246.0,42.0,12.961
247.0,40.0,13.42
248.0,41.0,12.811
249.0,44.0,12.937
250.0,41.0,13.249
251.0,38.0,13.609
252.0,40.0,13.72
253.0,39.0,13.559
254.0,45.0,12.644
255.0,40.0,13.015
256.0,40.0,12.876
257.0,42.0,13.501
258.0,45.0,13.446
259.0,41.0,12.928
260.0,39.0,13.545
261.0,42.0,12.553
262.0,45.0,12.786
263.0,42.0,13.295
264.0,42.0,12.813
265.0,40.0,12.641
266.0,40.0,12.806
267.0,46.0,12.784
268.0,42.0,13.276
269.0,43.0,12.96
270.0,46.0,12.483
271.0,39.0,12.758
272.0,40.0,12.594
273.0,39.0,13.221
274.0,43.0,12.973
275.0,47.0,12.283
276.0,42.0,12.615
277.0,39.0,12.681
278.0,44.0,12.631
279.0,40.0,13.049
280.0,43.0,13.745
281.0,44.0,13.292
282.0,45.0,12.528
283.0,40.0,13.177
284.0,40.0,12.994
285.0,44.0,13.286
286.0,42.0,13.254
287.0,41.0,13.845
288.0,42.0,12.948
289.0,40.0,13.535
290.0,42.0,13.184
291.0,42.0,12.897
292.0,41.0,13.565
293.0,42.0,12.442
294.0,40.0,13.969
295.0,40.0,12.811
296.0,41.0,12.982
297.0,41.0,13.047
298.0,43.0,12.868
299.0,40.0,12.489
300.0,44.0,12.368
301.0,43.0,12.525
302.0,43.0,13.182
303.0,41.0,13.411
304.0,42.0,13.63
305.0,39.0,13.986
306.0,48.0,13.274
307.0,46.0,13.536
308.0,42.0,13.266
309.0,45.0,13.266
310.0,41.0,12.909
311.0,45.0,13.791
312.0,42.0,13.452
313.0,39.0,12.604
314.0,42.0,13.102
315.0,41.0,13.633
316.0,44.0,13.497
317.0,40.0,13.612
318.0,40.0,13.936
319.0,41.0,13.737
320.0,41.0,13.74
321.0,41.0,13.516
322.0,38.0,13.152
323.0,40.0,13.341
324.0,45.0,13.621
325.0,48.0,13.464
326.0,46.0,12.952
327.0,46.0,13.951
328.0,43.0,13.49
329.0,43.0,13.142
330.0,43.0,13.026
331.0,44.0,13.124
332.0,43.0,14.252
333.0,40.0,13.191
334.0,41.0,13.088
335.0,43.0,13.441
336.0,41.0,13.002
337.0,39.0,13.718
338.0,42.0,13.447
339.0,39.0,13.087
340.0,38.0,13.472
341.0,40.0,13.348
342.0,40.0,14.105
343.0,40.0,13.264
344.0,47.0,13.362
345.0,43.0,13.639
346.0,44.0,13.341
347.0,39.0,13.556
348.0,40.0,13.246
349.0,45.0,13.01
350.0,40.0,13.052
351.0,43.0,12.86
352.0,39.0,13.38
353.0,41.0,12.74
354.0,39.0,14.22
355.0,48.0,13.682
356.0,40.0,13.18
357.0,44.0,13.425
358.0,43.0,12.945
359.0,41.0,13.129
360.0,46.0,13.514
361.0,46.0,13.325
362.0,40.0,13.586
363.0,39.0,13.529
364.0,39.0,13.536
365.0,42.0,13.42
366.0,41.0,13.555
367.0,39.0,13.914
368.0,45.0,13.288
369.0,42.0,12.861
370.0,43.0,13.146
371.0,45.0,14.186
372.0,45.0,13.407
373.0,42.0,13.747
374.0,43.0,13.949
375.0,40.0,13.283
376.0,45.0,13.192
377.0,44.0,13.07
378.0,40.0,12.898
379.0,40.0,13.202
380.0,46.0,13.414
381.0,46.0,13.379
382.0,39.0,14.06
383.0,40.0,13.519
384.0,46.0,13.64
385.0,40.0,13.492
386.0,39.0,13.294
387.0,46.0,13.686
388.0,42.0,13.49
389.0,44.0,14.005
390.0,41.0,14.425
391.0,41.0,13.618
392.0,40.0,13.503
393.0,47.0,13.105
394.0,42.0,13.97
395.0,41.0,13.569
396.0,40.0,12.983
397.0,41.0,13.368
398.0,44.0,12.922
399.0,40.0,13.43
400.0,40.0,13.045
401.0,40.0,13.654
402.0,42.0,12.984
403.0,48.0,13.552
404.0,41.0,14.222
405.0,43.0,13.526
406.0,42.0,13.184
407.0,42.0,13.869
408.0,45.0,12.975
409.0,41.0,13.041
410.0,40.0,13.053
411.0,40.0,13.542
412.0,43.0,13.897
413.0,43.0,13.58
414.0,41.0,13.857
415.0,45.0,14.079
416.0,41.0,13.41
417.0,45.0,13.628
418.0,41.0,13.758
419.0,43.0,13.289
420.0,40.0,13.197
421.0,38.0,13.536
422.0,42.0,13.339
423.0,40.0,13.375
424.0,39.0,13.922
425.0,39.0,14.1
426.0,43.0,13.827
427.0,43.0,13.798
428.0,39.0,13.667
429.0,38.0,13.443
430.0,44.0,13.774
431.0,46.0,12.691
432.0,42.0,13.651
433.0,40.0,13.916
434.0,42.0,13.5
435.0,43.0,13.749
436.0,50.0,14.397
437.0,44.0,14.181
438.0,41.0,13.473
439.0,38.0,13.79
440.0,40.0,13.876
441.0,44.0,13.959
442.0,42.0,13.417
443.0,39.0,13.583
444.0,41.0,12.947
445.0,42.0,13.681
446.0,40.0,13.863
447.0,38.0,14.182
448.0,43.0,13.76
449.0,48.0,13.935
450.0,42.0,14.097
451.0,36.0,13.362
452.0,41.0,13.261
453.0,42.0,13.501
454.0,45.0,12.797
455.0,40.0,13.848
456.0,46.0,12.809
457.0,39.0,13.63
458.0,42.0,13.153
459.0,46.0,14.302
460.0,40.0,13.371
461.0,42.0,13.853
462.0,43.0,13.577
463.0,42.0,14.104
464.0,51.0,13.244
465.0,43.0,13.354
466.0,43.0,13.127
467.0,43.0,13.667
468.0,40.0,13.897
469.0,42.0,13.087
470.0,41.0,13.068
471.0,43.0,13.095
472.0,45.0,13.409
473.0,40.0,13.741
474.0,39.0,12.958
475.0,44.0,14.515
476.0,41.0,13.399
477.0,40.0,13.489
478.0,48.0,13.756
479.0,40.0,12.775
480.0,40.0,12.934
481.0,42.0,13.296
482.0,41.0,12.716
483.0,51.0,13.391
484.0,41.0,14.29
485.0,46.0,13.443
486.0,42.0,13.497
487.0,41.0,14.029
488.0,41.0,13.948
489.0,42.0,13.493
490.0,42.0,13.51
491.0,45.0,13.549
492.0,41.0,13.674
493.0,41.0,13.433
494.0,41.0,13.487
495.0,41.0,13.276
496.0,43.0,13.587
497.0,41.0,13.183
498.0,42.0,14.314
499.0,41.0,13.444
500.0,40.0,14.056
501.0,39.0,13.902
502.0,46.0,13.379
503.0,38.0,13.631
504.0,46.0,13.079
505.0,40.0,14.187
506.0,45.0,13.158
507.0,43.0,12.929
508.0,43.0,13.393
509.0,47.0,14.099
510.0,46.0,13.616
511.0,44.0,13.68
512.0,41.0,13.391
513.0,45.0,13.362
514.0,41.0,13.577
515.0,45.0,13.67
516.0,43.0,13.768
517.0,42.0,13.611
518.0,43.0,13.29
519.0,40.0,13.928
520.0,44.0,12.815
521.0,43.0,13.22
522.0,48.0,13.41
523.0,42.0,13.943
524.0,41.0,13.075
525.0,46.0,12.444
526.0,43.0,13.732
527.0,40.0,13.71
528.0,42.0,13.478
529.0,40.0,13.291
530.0,42.0,13.358
531.0,45.0,13.615
532.0,45.0,13.855
533.0,41.0,13.209
534.0,40.0,13.052
535.0,38.0,12.596
536.0,42.0,13.011
537.0,38.0,13.061
538.0,40.0,14.168
539.0,48.0,13.114
540.0,42.0,13.36
541.0,41.0,13.286
542.0,42.0,13.375
543.0,45.0,13.537
544.0,41.0,13.422
545.0,41.0,13.485
546.0,40.0,12.905
547.0,40.0,13.668
548.0,40.0,13.18
549.0,42.0,13.852
550.0,45.0,12.947
551.0,40.0,13.578
552.0,43.0,13.707
553.0,37.0,13.026
554.0,40.0,14.126
555.0,44.0,13.609
556.0,44.0,14.158
557.0,44.0,14.238
558.0,44.0,14.012
559.0,41.0,12.693
560.0,40.0,13.754
561.0,43.0,13.289
562.0,43.0,14.427
563.0,47.0,13.978
564.0,41.0,13.912
565.0,42.0,13.358
566.0,42.0,12.625
567.0,39.0,13.079
568.0,44.0,13.484
569.0,44.0,13.933
570.0,41.0,13.712
571.0,52.0,13.543
572.0,47.0,14.209
573.0,40.0,13.756
574.0,38.0,12.645
575.0,42.0,13.026
576.0,42.0,13.972
577.0,47.0,13.056
578.0,43.0,13.819
579.0,43.0,13.712
580.0,43.0,13.571
581.0,44.0,13.514
582.0,42.0,13.342
583.0,51.0,14.272
584.0,44.0,14.401
585.0,43.0,13.3
586.0,42.0,14.046
587.0,43.0,13.573
588.0,41.0,13.373
589.0,40.0,13.391
590.0,46.0,13.376
591.0,49.0,13.574
592.0,45.0,13.579
593.0,40.0,13.137
594.0,43.0,13.582
595.0,48.0,13.262
596.0,44.0,13.545
597.0,47.0,13.66
598.0,43.0,13.38
599.0,41.0,13.995
600.0,40.0,13.215
601.0,43.0,12.785
602.0,43.0,13.707
603.0,43.0,13.42
604.0,40.0,13.295
605.0,41.0,13.409
606.0,41.0,12.793
607.0,44.0,14.036
608.0,40.0,13.838
609.0,42.0,13.821
610.0,42.0,14.46
611.0,46.0,13.636
612.0,42.0,13.726
613.0,42.0,14.144
614.0,42.0,13.871
615.0,41.0,13.857
616.0,45.0,13.118
617.0,41.0,13.458
618.0,45.0,13.716
619.0,47.0,14.384
620.0,43.0,13.438
621.0,44.0,13.183
622.0,45.0,12.941
623.0,45.0,13.792
624.0,39.0,13.136
625.0,50.0,13.28
626.0,48.0,13.426
627.0,38.0,14.281
628.0,40.0,13.817
629.0,44.0,13.107
630.0,40.0,13.638
631.0,45.0,13.701
632.0,40.0,13.399
633.0,43.0,14.346
634.0,45.0,13.438
635.0,42.0,13.679
636.0,48.0,13.937
637.0,47.0,13.987
638.0,43.0,13.219
639.0,44.0,14.37
640.0,42.0,14.087
641.0,42.0,14.11
642.0,39.0,13.677
643.0,41.0,14.061
644.0,41.0,13.621
645.0,43.0,13.735
646.0,43.0,14.43
647.0,46.0,13.489
648.0,42.0,13.569
649.0,41.0,13.63
650.0,41.0,13.36
651.0,44.0,13.421
652.0,45.0,13.437
653.0,45.0,13.71
654.0,44.0,14.077
655.0,42.0,14.116
656.0,42.0,14.76
657.0,46.0,14.38
658.0,44.0,13.961
659.0,43.0,13.8
660.0,46.0,14.262
661.0,45.0,13.635
662.0,39.0,14.279
663.0,41.0,14.245
664.0,41.0,14.354
665.0,39.0,14.322
666.0,41.0,14.707
667.0,41.0,13.878
668.0,44.0,14.005
669.0,41.0,13.474
670.0,46.0,14.274
671.0,42.0,13.982
672.0,39.0,13.204
673.0,40.0,14.278
674.0,43.0,14.016
675.0,41.0,13.209
676.0,43.0,13.863
677.0,45.0,13.764
678.0,40.0,14.455
679.0,40.0,13.761
680.0,43.0,13.672
681.0,42.0,14.524
682.0,43.0,14.199
683.0,44.0,14.615
684.0,40.0,14.469
685.0,42.0,13.568
686.0,43.0,13.849
687.0,43.0,14.394
688.0,40.0,13.435
689.0,41.0,13.817
690.0,44.0,14.441
691.0,40.0,13.962
692.0,47.0,13.479
693.0,45.0,13.974
694.0,41.0,14.249
695.0,45.0,13.585
696.0,43.0,14.204
697.0,41.0,14.074
698.0,45.0,13.876
699.0,41.0,13.932
700.0,39.0,13.996
701.0,39.0,13.745
702.0,42.0,13.667
703.0,45.0,13.631
704.0,49.0,14.348
705.0,43.0,14.314
706.0,46.0,13.75
707.0,41.0,13.48
708.0,42.0,13.645
709.0,40.0,13.961
710.0,43.0,14.354
711.0,44.0,14.118
712.0,43.0,13.549
713.0,44.0,13.985
714.0,41.0,13.595
715.0,43.0,14.558
716.0,44.0,14.519
717.0,44.0,13.612
718.0,42.0,13.803
719.0,42.0,13.303
720.0,45.0,14.34
721.0,40.0,13.957
722.0,40.0,12.837
723.0,46.0,14.05
724.0,44.0,14.172
725.0,43.0,14.893
726.0,45.0,13.556
727.0,45.0,14.982
728.0,41.0,13.985
729.0,42.0,14.5
730.0,39.0,14.419
731.0,42.0,13.62
732.0,41.0,13.489
733.0,41.0,14.144
734.0,41.0,14.064
735.0,42.0,14.175
736.0,42.0,13.71
737.0,41.0,13.706
738.0,45.0,14.693
739.0,42.0,13.754
740.0,41.0,14.135
741.0,41.0,13.785
742.0,40.0,13.951
743.0,49.0,13.863
744.0,41.0,13.405
745.0,45.0,14.306
746.0,42.0,13.892
747.0,43.0,14.111
748.0,43.0,13.688
749.0,41.0,14.139
750.0,41.0,14.445
751.0,46.0,14.578
752.0,41.0,14.175
753.0,43.0,14.086
754.0,42.0,14.343
755.0,42.0,14.661
756.0,42.0,13.524
757.0,42.0,14.813
758.0,41.0,14.209
759.0,42.0,14.28
760.0,41.0,14.611
761.0,40.0,13.627
762.0,42.0,13.995
763.0,43.0,14.183
764.0,47.0,14.14
765.0,42.0,14.289
766.0,44.0,13.939
767.0,41.0,13.56
768.0,41.0,13.572
769.0,45.0,14.25
770.0,44.0,14.007
771.0,44.0,13.428
772.0,41.0,13.394
773.0,42.0,13.564
774.0,46.0,14.467
775.0,41.0,14.23
776.0,47.0,13.657
777.0,48.0,14.014
778.0,45.0,13.608
779.0,43.0,14.122
780.0,41.0,13.252
781.0,44.0,14.431
782.0,42.0,13.83
783.0,44.0,14.037
784.0,48.0,13.92
785.0,41.0,14.157
786.0,41.0,13.82
787.0,40.0,14.526
788.0,43.0,14.191
789.0,45.0,14.154
790.0,41.0,14.039
791.0,42.0,14.076
792.0,46.0,14.288
793.0,41.0,13.647
794.0,43.0,14.271
795.0,41.0,14.298
796.0,45.0,14.485
797.0,44.0,15.006
798.0,49.0,14.725
799.0,44.0,14.266
800.0,42.0,14.387
801.0,44.0,14.402
802.0,43.0,14.586
803.0,43.0,14.67
804.0,38.0,14.217
805.0,41.0,14.235
806.0,43.0,14.2
807.0,44.0,14.351
808.0,45.0,15.408
809.0,42.0,14.048
810.0,41.0,14.278
811.0,39.0,13.982
812.0,43.0,13.633
813.0,43.0,14.49
814.0,43.0,13.658
815.0,47.0,13.638
816.0,42.0,14.234
817.0,43.0,14.769
818.0,44.0,14.417
819.0,41.0,14.948
820.0,43.0,13.849
821.0,42.0,13.943
822.0,41.0,14.546
823.0,42.0,14.353
824.0,43.0,14.322
825.0,43.0,14.13
826.0,45.0,14.23
827.0,39.0,14.689
828.0,42.0,14.214
829.0,42.0,14.285
830.0,42.0,14.392
831.0,42.0,14.347
832.0,45.0,14.641
833.0,40.0,14.197
834.0,48.0,14.746
835.0,43.0,14.086
836.0,42.0,14.258
837.0,42.0,14.663
838.0,42.0,14.867
839.0,41.0,14.268
840.0,41.0,14.265
841.0,42.0,14.821
842.0,46.0,13.745
843.0,44.0,14.265
844.0,40.0,14.017
845.0,43.0,14.4
846.0,43.0,13.669
847.0,43.0,14.46
848.0,45.0,13.22
849.0,42.0,13.745
850.0,42.0,13.857
851.0,39.0,13.58
852.0,42.0,13.722
853.0,44.0,14.905
854.0,42.0,14.12
855.0,43.0,14.357
856.0,40.0,14.177
857.0,44.0,14.577
858.0,42.0,14.921
859.0,40.0,14.354
860.0,46.0,14.666
861.0,42.0,14.737
862.0,43.0,14.084
863.0,42.0,14.212
864.0,39.0,14.563
865.0,41.0,13.784
866.0,43.0,13.364
867.0,41.0,14.621
868.0,44.0,14.586
869.0,44.0,13.737
870.0,45.0,14.116
871.0,44.0,14.054
872.0,38.0,14.535
873.0,40.0,13.956
874.0,40.0,14.568
875.0,41.0,14.359
876.0,45.0,14.505
877.0,42.0,14.272
878.0,40.0,14.878
879.0,42.0,14.159
880.0,42.0,14.915
881.0,43.0,14.074
882.0,40.0,14.125
883.0,40.0,14.141
884.0,43.0,14.056
885.0,43.0,14.716
886.0,43.0,14.778
887.0,42.0,14.348
888.0,41.0,13.971
889.0,41.0,13.921
890.0,43.0,14.285
891.0,41.0,14.728
892.0,44.0,14.182
893.0,42.0,13.695
894.0,42.0,14.644
895.0,40.0,15.017
896.0,38.0,14.216
897.0,44.0,14.123
898.0,40.0,14.064
899.0,47.0,14.903
900.0,43.0,14.055
901.0,47.0,14.884
902.0,44.0,14.053
903.0,41.0,13.519
904.0,43.0,13.953
905.0,44.0,14.492
906.0,47.0,14.38
907.0,45.0,13.975
908.0,42.0,14.607
909.0,41.0,14.119
910.0,40.0,14.004
911.0,39.0,14.0
912.0,40.0,12.96
913.0,43.0,14.596
914.0,43.0,14.568
915.0,45.0,14.399
916.0,43.0,14.816
917.0,46.0,14.626
918.0,43.0,14.632
919.0,40.0,15.311
920.0,44.0,15.16
921.0,40.0,13.695
922.0,45.0,14.843
923.0,46.0,14.463
924.0,41.0,14.761
925.0,46.0,14.282
926.0,39.0,14.693
927.0,43.0,14.719
928.0,41.0,14.041
929.0,42.0,14.504
930.0,43.0,14.156
931.0,42.0,14.077
932.0,45.0,14.263
933.0,39.0,13.769
934.0,52.0,14.319
935.0,40.0,13.574
936.0,39.0,14.145
937.0,43.0,14.156
938.0,44.0,14.055
939.0,41.0,13.597
940.0,48.0,13.895
941.0,42.0,15.023
942.0,43.0,14.625
943.0,48.0,13.671
944.0,43.0,13.516
945.0,47.0,13.9
946.0,43.0,14.49
947.0,49.0,14.227
948.0,45.0,13.753
949.0,45.0,14.248
950.0,43.0,14.458
951.0,42.0,14.325
952.0,45.0,14.478
953.0,44.0,14.999
954.0,47.0,14.681
955.0,43.0,14.572
956.0,40.0,14.158
957.0,44.0,15.022
958.0,44.0,14.843
959.0,40.0,13.631
960.0,42.0,14.099
961.0,44.0,14.451
962.0,44.0,14.339
963.0,42.0,13.324
964.0,40.0,13.437
965.0,44.0,13.796
966.0,40.0,14.65
967.0,44.0,14.01
968.0,43.0,14.019
969.0,43.0,14.407
970.0,42.0,14.12
971.0,47.0,13.436
972.0,43.0,13.949
973.0,41.0,13.718
974.0,45.0,14.294
975.0,42.0,14.142
976.0,45.0,13.192
977.0,46.0,13.975
978.0,40.0,13.707
979.0,43.0,13.936
980.0,44.0,13.566
981.0,44.0,13.576
982.0,41.0,13.73
983.0,42.0,14.193
984.0,44.0,14.041
985.0,41.0,14.452
986.0,46.0,14.224
987.0,43.0,13.241
988.0,45.0,13.843
989.0,41.0,14.105
990.0,44.0,13.802
991.0,38.0,14.222
992.0,43.0,13.91
993.0,44.0,14.71
994.0,44.0,14.824
995.0,46.0,14.904
996.0,42.0,14.534
997.0,40.0,14.425
998.0,44.0,14.852
999.0,42.0,14.261
1000.0,41.0,13.915
1001.0,43.0,13.903
1002.0,42.0,14.418
1003.0,44.0,14.14
1004.0,46.0,13.958
1005.0,43.0,13.729
1006.0,47.0,13.888
1007.0,44.0,14.858
1008.0,41.0,14.765
1009.0,39.0,14.211
1010.0,41.0,14.466
1011.0,44.0,14.198
1012.0,45.0,14.722
1013.0,41.0,14.479
1014.0,47.0,14.449
1015.0,41.0,14.387
1016.0,44.0,14.036
1017.0,41.0,13.975
1018.0,41.0,14.17
1019.0,42.0,13.706
1020.0,47.0,13.781
1021.0,44.0,13.638
1022.0,47.0,14.473
1023.0,44.0,13.891
1024.0,40.0,13.592
1025.0,42.0,15.185
1026.0,43.0,14.15
1027.0,42.0,13.628
1028.0,44.0,13.955
1029.0,43.0,14.216
1030.0,42.0,14.275
